Time           Y-Position    Roll  PID   P   I    D          Error

0.229874134064 707.629882812 1490 
0.27978014946 707.178283691 1490 1489 -0.0 0.0 -0.0780029296875 -0.0
0.33002614975 707.094055176 1490 1489 -0.0 0.0 -0.0572204589844 -0.0
0.379708051682 707.583129883 1490 1490 -0.0 0.0 0.156921386719 -0.0
0.429522037506 707.391906738 1490 1489 -0.0 0.0 -0.116546630859 -0.0
0.479207038879 707.478881836 1490 1489 -0.0 0.0 -0.00814819335938 -0.0
0.528820037842 707.423828125 1490 1490 -0.0 0.0 0.105102539062 -0.0
0.578465938568 707.358276367 1490 1490 -0.0 0.0 0.181732177734 -0.0
0.628710985184 707.383422852 1490 1489 -0.0 0.0 -0.364471435547 -0.0
0.678668022156 707.463256836 1490 1489 -0.0 0.0 -0.270721435547 -0.0
0.728454113007 707.369995117 1490 1490 -0.0 0.0 0.428192138672 -0.0
0.778077125549 707.387939453 1490 1489 -0.0 0.0 -0.139892578125 -0.0
0.827814102173 707.362854004 1490 1490 -0.0 0.0 0.0269165039062 -0.0
0.877727985382 707.356201172 1490 1489 -0.0 0.0 -0.0376281738281 -0.0
0.92730307579 707.399230957 1490 1489 -0.0 0.0 -0.00997924804688 -0.0
0.976974010468 707.435119629 1490 1490 -0.0 0.0 0.0645446777344 -0.0
1.02682805061 707.596008301 1490 1490 -0.0 0.0 0.0538330078125 -0.0
1.07637906075 707.270507812 1490 1490 -0.0 0.0 0.241333007812 -0.0
1.12602114677 707.22833252 1490 1489 -0.0 0.0 -0.488250732422 -0.0
1.17571997643 707.432617188 1490 1489 -0.0 0.0 -0.0632629394531 -0.0
1.22562098503 707.469604492 1490 1490 -0.0 0.0 0.306427001953 -0.0
1.27528595924 707.309265137 1490 1490 -0.0 0.0 0.0554809570312 -0.0
1.32498908043 707.405090332 1490 1489 -0.0 0.0 -0.240509033203 -0.0
1.37470412254 707.341064453 1490 1490 -0.0 0.0 0.143737792969 -0.0
1.42440199852 707.347045898 1490 1489 -0.0 0.0 -0.0960388183594 -0.0
1.47404313087 707.306762695 1490 1490 -0.0 0.0 0.00897216796875 -0.0
1.52373600006 707.333068848 1490 1489 -0.0 0.0 -0.0604248046875 -0.0
1.57345199585 707.391723633 1490 1490 -0.0 0.0 0.0394592285156 -0.0
1.62309408188 707.360534668 1490 1490 -0.0 0.0 0.0879821777344 -0.0
1.67293596268 707.419067383 1490 1489 -0.0 0.0 -0.0467834472656 -0.0
1.72252511978 707.437194824 1490 1490 -0.0 0.0 0.0877990722656 -0.0
1.77219796181 707.404541016 1490 1490 -0.0 0.0 0.0271911621094 -0.0
1.82230901718 707.400695801 1490 1489 -0.0 0.0 -0.0489807128906 -0.0
1.87193107605 707.373718262 1490 1489 -0.0 0.0 -0.00576782226562 -0.0
1.92158198357 707.344726562 1490 1489 -0.0 0.0 -0.0404663085938 -0.0
1.97126317024 707.344787598 1490 1489 -0.0 0.0 -0.0434875488281 -0.0
2.024132967 707.352844238 1490 1490 -0.0 0.0 0.0120849609375 -0.0
2.07390403748 707.444641113 1490 1490 -0.0 0.0 0.1376953125 -0.0
2.12387895584 707.348815918 1490 1489 -0.0 0.0 -0.143737792969 -0.0
2.17372012138 707.34161377 1490 1489 -0.0 0.0 -0.0108032226562 -0.0
2.22344112396 707.370727539 1490 1490 -0.0 0.0 0.0436706542969 -0.0
2.27305603027 707.27935791 1490 1489 -0.0 0.0 -0.137054443359 -0.0
2.32299399376 707.358215332 1490 1490 -0.0 0.0 0.118286132812 -0.0
2.37287807465 707.37902832 1490 1490 -0.0 0.0 0.0312194824219 -0.0
2.42237997055 707.430236816 1490 1490 -0.0 0.0 0.0768127441406 -0.0
2.47210407257 707.286376953 1490 1489 -0.0 0.0 -0.215789794922 -0.0
2.52193593979 707.277526855 1490 1489 -0.0 0.0 -0.215789794922 -0.0
2.57201504707 707.392089844 1490 1489 -0.0 0.0 -0.0132751464844 -0.0
2.62167406082 707.391357422 1490 1490 -0.0 0.0 0.171844482422 -0.0
2.67147016525 707.41583252 1490 1489 -0.0 0.0 -0.0010986328125 -0.0
2.72122597694 707.472106934 1490 1490 -0.0 0.0 0.0367126464844 -0.0
2.77098011971 707.475585938 1490 1490 -0.0 0.0 0.0844116210938 -0.0
2.82049894333 707.138000488 1490 1490 -0.0 0.0 0.00521850585938 -0.0
2.87024617195 707.099304199 1490 1489 -0.0 0.0 -0.126342773438 -0.0
2.91999006271 707.144165039 1490 1489 -0.0 0.0 -0.0947570800781 -0.0
2.96987700462 707.073425293 1490 1489 -0.0 0.0 -0.276031494141 -0.0
3.01950216293 707.075012207 1490 1489 -0.0 0.0 -0.106109619141 -0.0
3.0695040226 707.043334961 1490 1490 -0.0 0.0 0.00238037109375 -0.0
3.1192779541 707.133789062 1490 1489 -0.0 0.0 -0.0475158691406 -0.0
3.16892695427 707.425292969 1490 1490 -0.0 0.0 0.135681152344 -0.0
3.21873617172 707.45892334 1490 1490 -0.0 0.0 0.437255859375 -0.0
3.26843500137 707.522766113 1490 1490 -0.0 0.0 0.0504455566406 -0.0
3.31803703308 707.343444824 1490 1490 -0.0 0.0 0.0957641601562 -0.0
3.36817002296 707.50579834 1490 1490 -0.0 0.0 0.243530273438 -0.0
3.41815304756 707.425598145 1490 1489 -0.0 0.0 -0.120300292969 -0.0
3.4677670002 707.477111816 1490 1490 -0.0 0.0 0.0772705078125 -0.0
3.51746296883 707.534973145 1490 1490 -0.0 0.0 0.0867919921875 -0.0
3.56720900536 707.633728027 1490 1490 -0.0 0.0 0.148132324219 -0.0
3.6168680191 707.599365234 1490 1489 -0.0 0.0 -0.0515441894531 -0.0
3.66675901413 707.746154785 1490 1490 -0.0 0.0 0.220184326172 -0.0
3.71656894684 707.30682373 1490 1489 -0.0 0.0 -0.658996582031 -0.0
3.7665450573 707.274414062 1490 1489 -0.0 0.0 -0.0486145019531 -0.0
3.81628704071 707.317749023 1490 1490 -0.0 0.0 0.0650024414062 -0.0
3.86598014832 707.350402832 1490 1490 -0.0 0.0 0.0489807128906 -0.0
3.91564202309 707.301025391 1490 1489 -0.0 0.0 -0.0740661621094 -0.0
3.96529507637 707.397155762 1490 1490 -0.0 0.0 0.144195556641 -0.0
4.01530313492 707.340637207 1490 1489 -0.0 0.0 -0.0847778320312 -0.0
4.06540203094 707.270568848 1490 1489 -0.0 0.0 -0.105102539062 -0.0
4.11529898643 707.444335938 1490 1490 -0.0 0.0 0.260650634766 -0.0
4.16506814957 707.287963867 1490 1489 -0.0 0.0 -0.234558105469 -0.0
4.21468615532 707.630737305 1490 1490 -0.0 0.0 0.51416015625 -0.0
4.26478815079 707.513061523 1490 1489 -0.0 0.0 -0.176513671875 -0.0
4.314702034 707.383483887 1490 1489 -0.0 0.0 -0.194366455078 -0.0
4.36409306526 707.343261719 1490 1489 -0.0 0.0 -0.0603332519531 -0.0
4.41390013695 707.454650879 1490 1490 -0.0 0.0 0.167083740234 -0.0
